timestamp,open,high,low,close,volume
2026-04-08 13:00:00+00:00,5196.792326389207,5198.562085127493,5195.067110955477,5196.792326389207,171241
2026-04-08 14:00:00+00:00,5196.792326389207,5197.265090539084,5196.019820549939,5196.9205262172145,171202
2026-04-08 15:00:00+00:00,5196.9205262172145,5199.765636442603,5195.9644815395795,5198.402308808968,125412
2026-04-08 16:00:00+00:00,5198.402308808968,5199.689361118957,5197.09069330621,5198.7075471961,95456
2026-04-08 17:00:00+00:00,5198.7075471961,5201.083833605902,5197.203092728893,5200.435034978746,96034
2026-04-08 18:00:00+00:00,5200.435034978746,5207.87776185065,5198.81185650899,5206.261233423755,146081
2026-04-08 19:00:00+00:00,5206.261233423755,5207.753598506356,5202.163435136408,5203.3035867024255,195409
2026-04-08 20:00:00+00:00,5203.3035867024255,5206.097651317552,5201.689040480872,5205.194532651717,158323
2026-04-08 21:00:00+00:00,5205.194532651717,5206.421169645696,5200.775857262666,5201.862261737081,81221
2026-04-08 22:00:00+00:00,5201.862261737081,5203.759413397125,5200.389370731464,5202.549750899987,227189
2026-04-08 23:00:00+00:00,5202.549750899987,5202.763249658562,5200.937136721022,5201.524863481417,221374
2026-04-09 00:00:00+00:00,5201.524863481417,5204.727034750772,5200.125707732255,5204.172381394794,212764
2026-04-09 01:00:00+00:00,5204.172381394794,5204.719409848378,5201.837325874076,5202.451821007624,160527
2026-04-09 02:00:00+00:00,5202.451821007624,5204.0432378500955,5201.328791162647,5203.490807405661,220140
2026-04-09 03:00:00+00:00,5203.490807405661,5204.876626947632,5199.2634245915215,5200.960519970562,136168
2026-04-09 04:00:00+00:00,5200.960519970562,5202.667006385663,5195.459419801681,5196.642241947969,184940
2026-04-09 05:00:00+00:00,5196.642241947969,5198.138009526923,5196.329305912369,5197.511709847952,130075
2026-04-09 06:00:00+00:00,5197.511709847952,5202.373925781323,5195.8828721247655,5200.978288487844,166909
2026-04-09 07:00:00+00:00,5200.978288487844,5202.2218705230935,5199.946916346208,5202.018556800315,168591
2026-04-09 08:00:00+00:00,5202.018556800315,5203.5135269132525,5199.679645779605,5200.014225212806,240615
2026-04-09 09:00:00+00:00,5200.014225212806,5202.041810521109,5199.2155944308,5200.5509162935905,118260
2026-04-09 10:00:00+00:00,5200.5509162935905,5202.372517961175,5199.178554220893,5202.085265694551,164315
2026-04-09 11:00:00+00:00,5202.085265694551,5204.826107800572,5201.736497085899,5204.467809748125,115012
2026-04-09 12:00:00+00:00,5204.467809748125,5205.5529722586825,5200.88452786395,5202.15298813353,160442
2026-04-09 13:00:00+00:00,5202.15298813353,5204.966203808078,5200.358887588026,5203.545546924041,168882
2026-04-09 14:00:00+00:00,5203.545546924041,5205.6178042740485,5203.042829475992,5204.248314295625,178009
2026-04-09 15:00:00+00:00,5204.248314295625,5205.540267966292,5202.96327700334,5204.183484129603,243740
2026-04-09 16:00:00+00:00,5204.183484129603,5205.629993381984,5202.505697982845,5204.209847287841,131564
2026-04-09 17:00:00+00:00,5204.209847287841,5205.368907329387,5201.351369059252,5202.85134734845,244229
2026-04-09 18:00:00+00:00,5202.85134734845,5203.428111145131,5201.0337125982805,5201.610283293397,230117
2026-04-09 19:00:00+00:00,5201.610283293397,5204.517609793437,5200.354423131592,5204.272711726533,249320
2026-04-09 20:00:00+00:00,5204.272711726533,5206.449070093361,5202.674134617293,5204.790388752068,168890
2026-04-09 21:00:00+00:00,5204.790388752068,5205.6529177114435,5202.54006447724,5203.827420917829,244357
2026-04-09 22:00:00+00:00,5203.827420917829,5205.184963446584,5198.36700922716,5198.843841681232,173633
2026-04-09 23:00:00+00:00,5198.843841681232,5199.469363079029,5195.573600266376,5197.090714133093,221780
2026-04-10 00:00:00+00:00,5197.090714133093,5198.859305457062,5194.531880998847,5196.079695878118,117373
2026-04-10 01:00:00+00:00,5196.079695878118,5196.564639882014,5191.913057903243,5193.513437538218,237600
2026-04-10 02:00:00+00:00,5193.513437538218,5193.78850700796,5190.4576938100545,5190.8527806882585,173111
2026-04-10 03:00:00+00:00,5190.8527806882585,5193.495351150516,5190.03208789701,5192.5047658570165,93969
2026-04-10 04:00:00+00:00,5192.5047658570165,5193.2976124447905,5190.969585278254,5192.010335827497,168736
2026-04-10 05:00:00+00:00,5192.010335827497,5193.25925463748,5188.208436219978,5188.610923595237,185071
2026-04-10 06:00:00+00:00,5188.610923595237,5188.810997400978,5185.108686023844,5185.940617863028,121411
2026-04-10 07:00:00+00:00,5185.940617863028,5186.3694414233705,5183.676350421356,5185.341340083881,181952
2026-04-10 08:00:00+00:00,5185.341340083881,5189.145315288791,5183.9329743380995,5187.570953880904,152713
2026-04-10 09:00:00+00:00,5187.570953880904,5188.863449832563,5184.2574078619255,5184.558136187756,118099
2026-04-10 10:00:00+00:00,5184.558136187756,5188.469613628678,5183.184231622144,5187.73836033872,96648
2026-04-10 11:00:00+00:00,5187.73836033872,5187.978066257114,5185.709303122311,5186.763709985342,152259
2026-04-10 12:00:00+00:00,5186.763709985342,5187.031234651992,5181.579877511422,5183.341505611163,117608
2026-04-10 13:00:00+00:00,5183.341505611163,5185.191018060958,5182.03925072101,5184.367686040262,98783
2026-04-10 14:00:00+00:00,5184.367686040262,5188.950687977563,5182.585301523038,5187.24186987664,234953
2026-04-10 15:00:00+00:00,5187.24186987664,5188.911649188078,5185.96504527225,5186.798261658227,222305
2026-04-10 16:00:00+00:00,5186.798261658227,5188.799457809452,5185.345095443554,5188.095894661475,229289
2026-04-10 17:00:00+00:00,5188.095894661475,5188.8914481962165,5185.973212379911,5187.460112272264,89719
2026-04-10 18:00:00+00:00,5187.460112272264,5188.086911861087,5187.026910525792,5187.4381557619,221033
2026-04-10 19:00:00+00:00,5187.4381557619,5191.195987096649,5186.925940260842,5190.768988769603,171403
2026-04-10 20:00:00+00:00,5190.768988769603,5193.7069912732895,5189.684203298869,5192.560561638119,202589
2026-04-10 21:00:00+00:00,5192.560561638119,5193.5014890212315,5188.650439129612,5190.155359261451,101220
2026-04-10 22:00:00+00:00,5190.155359261451,5197.291142015419,5189.544188260665,5195.7546134908525,135044
2026-04-10 23:00:00+00:00,5195.7546134908525,5196.747307809059,5193.480561881527,5193.712220996983,200483
2026-04-11 00:00:00+00:00,5193.712220996983,5195.636778227857,5193.027368684395,5195.40843499058,92984
2026-04-11 01:00:00+00:00,5195.40843499058,5197.305231734453,5194.625392275976,5196.404600200716,234830
