timestamp,open,high,low,close,volume
2026-04-13 00:00:00+00:00,172.44801997618245,172.99001585561487,172.27021896079424,172.44801997618245,2122006
2026-04-13 01:00:00+00:00,172.44801997618245,172.88568553815983,171.10556079818923,171.386045706592,2752836
2026-04-13 02:00:00+00:00,171.386045706592,172.5049384996276,170.85768428044517,172.20614761143437,2754618
2026-04-13 03:00:00+00:00,172.20614761143437,172.36158343872282,171.93446524322655,172.18849391256262,2447396
2026-04-13 04:00:00+00:00,172.18849391256262,172.31707193391097,170.4216003749817,170.88711130885937,1186159
2026-04-13 05:00:00+00:00,170.88711130885937,171.10336167722986,170.4848170663981,170.79207868251618,2262278
2026-04-13 06:00:00+00:00,170.79207868251618,171.18340603165782,170.07271219306432,170.4600236767666,2124259
2026-04-13 07:00:00+00:00,170.4600236767666,171.0030381016147,170.05364079253835,170.2526723066548,3473492
2026-04-13 08:00:00+00:00,170.2526723066548,170.68066221537114,169.92196626848497,170.10644969631076,2807491
2026-04-13 09:00:00+00:00,170.10644969631076,171.44762910650266,169.8012389609936,171.0789521353126,3489027
2026-04-13 10:00:00+00:00,171.0789521353126,171.78282822989456,170.85809762410213,171.58196245993042,2605318
2026-04-13 11:00:00+00:00,171.58196245993042,172.4415689717951,171.46158812028438,171.85016204342847,915625
2026-04-13 12:00:00+00:00,171.85016204342847,172.17207996526537,171.3871752138616,171.65993399215307,3433825
2026-04-13 13:00:00+00:00,171.65993399215307,172.25961097958688,171.49091145620002,171.95367838005927,1293593
2026-04-13 14:00:00+00:00,171.95367838005927,173.07706163705615,171.71432853629304,172.88161626328022,3226628
2026-04-13 15:00:00+00:00,172.88161626328022,173.9343851125763,172.41000115163467,173.38623786485326,929718
2026-04-13 16:00:00+00:00,173.38623786485326,174.2210366765136,173.02270074429845,173.79145544453914,1969874
2026-04-13 17:00:00+00:00,173.79145544453914,173.94775599569724,172.8784429280693,173.358367396876,3304895
2026-04-13 18:00:00+00:00,173.358367396876,174.44518760643334,173.00179399714827,174.22890025529185,1811261
2026-04-13 19:00:00+00:00,174.22890025529185,174.5813318305271,173.95257611972292,174.42124532334873,1974919
2026-04-13 20:00:00+00:00,174.42124532334873,174.8130499272221,174.17619815977827,174.63487334173385,2472316
2026-04-13 21:00:00+00:00,174.63487334173385,175.1872645666476,174.2363422741804,174.98654754826714,1379394
2026-04-13 22:00:00+00:00,174.98654754826714,175.5361380239846,174.39584867379054,175.24426269616626,1824708
2026-04-13 23:00:00+00:00,175.24426269616626,175.50185337892708,174.80806157301845,175.29473098453823,1453805
2026-04-14 00:00:00+00:00,175.29473098453823,175.85332813287084,174.69034403205782,175.07224025579174,1247751
2026-04-14 01:00:00+00:00,175.07224025579174,175.5921366082114,174.59514022898608,175.11263732860797,3066546
2026-04-14 02:00:00+00:00,175.11263732860797,175.7570114435939,174.86896562896504,175.1917123413473,1306475
2026-04-14 03:00:00+00:00,175.1917123413473,175.39164388897632,174.85914672506905,175.11944058371347,1212571
2026-04-14 04:00:00+00:00,175.11944058371347,175.62541158528404,174.598123396449,175.10488043012896,2277343
2026-04-14 05:00:00+00:00,175.10488043012896,175.9123580495692,174.77857588412718,175.60171053265725,3383644
2026-04-14 06:00:00+00:00,175.60171053265725,176.753523896633,175.2006088647804,176.18789891538003,1637521
2026-04-14 07:00:00+00:00,176.18789891538003,176.45732964520263,175.58795156096542,176.22223927661065,2121849
2026-04-14 08:00:00+00:00,176.22223927661065,176.62961790695022,175.60478942043002,175.81893539560969,2680377
2026-04-14 09:00:00+00:00,175.81893539560969,176.0772291287315,175.65815760735822,175.88665365561283,2670078
2026-04-14 10:00:00+00:00,175.88665365561283,175.99684171009312,174.99966422029902,175.42507322680922,999274
2026-04-14 11:00:00+00:00,175.42507322680922,175.78374728126835,175.0377711057073,175.28465927791765,3203020
2026-04-14 12:00:00+00:00,175.28465927791765,176.23387425767348,174.87907120827396,176.08300633900768,1341488
2026-04-14 13:00:00+00:00,176.08300633900768,176.37574724761998,175.47590365924742,176.00859121803725,3427321
2026-04-14 14:00:00+00:00,176.00859121803725,176.3650588495123,175.3289900854934,175.9025340134509,2092529
2026-04-14 15:00:00+00:00,175.9025340134509,176.3501430915277,174.92516659044733,175.2091753193905,3429538
2026-04-14 16:00:00+00:00,175.2091753193905,175.69136131354537,174.74228272828512,175.2938366231405,1401583
2026-04-14 17:00:00+00:00,175.2938366231405,176.02938707407583,174.96717064470386,175.45083282556533,939916
2026-04-14 18:00:00+00:00,175.45083282556533,175.9071175750832,175.1749507120565,175.28575716216923,2143029
2026-04-14 19:00:00+00:00,175.28575716216923,175.61225863605785,174.20121951170233,174.59237469985194,1431220
2026-04-14 20:00:00+00:00,174.59237469985194,175.0144854719665,174.18796469248957,174.82476255934353,1135016
2026-04-14 21:00:00+00:00,174.82476255934353,175.233649236768,174.59352109513344,174.9888989311282,1573634
2026-04-14 22:00:00+00:00,174.9888989311282,175.39514106433427,174.4527222572775,175.18254056019532,1440970
2026-04-14 23:00:00+00:00,175.18254056019532,175.7107962762214,174.59723287423577,175.35610529991683,3289387
2026-04-15 00:00:00+00:00,175.35610529991683,175.93312760078334,174.9150116152326,175.3166519920456,2739137
2026-04-15 01:00:00+00:00,175.3166519920456,175.67717783648536,175.10119134237934,175.3559593641623,1464680
2026-04-15 02:00:00+00:00,175.3559593641623,175.78601592421066,175.02065703961813,175.57791251569748,3279665
2026-04-15 03:00:00+00:00,175.57791251569748,175.87945884679826,175.36957230842296,175.5843840366497,1792451
